GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2023,2023,2023,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_NCDPROGRESSMONITOR,Progress monitor,,partially achieved,,
NCD_DIABETES_TREATMENT_AGESTD,"Diabetes treatment coverage, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-treatment-age-standardized,2006,2006,2006,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,19.636139,19.6 [12.6-28.2],12.606777,28.1647
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,5.4914933,5.5 [4.3-6.9],4.2668913,6.9336951
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2023,2023,2023,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_SENSORYFUNCTIONS,Sensory functions,,No,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1995,1995,1995,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,2.1617491,2.2 [1.1-3.7],1.1356375,3.6561485
NCD_DTH_TOT,Total NCD Deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-ghe-ncd-deaths-in-thousands,2020,2020,2020,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,304263.0,304 000 [174 000-505 000],174176.0,505480.0
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,1.3774588,1.4 [0.4-3.4],0.39196415,3.3571497
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28age-standardized-estimate%29-%28-%29,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,21.852851,21.9 [19.6-24.2],19.563596,24.165468
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2005,2005,2005,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,17.828238,17.8 [9.6-27.9],9.5509566,27.940071
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2010,2010,2010,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,5.5493139,5.5 [3.8-7.6],3.8051307,7.5673476
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_POLSTRATPLAN,"Policies, strategies and plans",,No,,
NCD_UNDER70,Premature deaths due to noncommunicable diseases (NCD) as a proportion of all NCD deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/ncd-deaths-under-age-70-%28percent-of-all-ncd-deaths%29,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,61.562812805,62,,
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-current-tobaccouse-tobaccosmoking-cigarrettesmoking-nonagestd-tobnonagestdcurr,2025,2025,2025,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,31.6,31.6 [24.2-38.9],24.2,38.9
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1971,1971,1971,SEAR,South-East Asia,BGD,Bangladesh,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,0.0,0,,
NCD_CHOL_MEANNONHDL_A,"Mean Non-HDL cholesterol, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/chol_05,2005,2005,2005,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,3.1,3.1 [2.9-3.3],2.9,3.3
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2023,2023,2023,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_MGMTPROCEDURESPUBLIC,Procedures for NCD management at higher levels of the public health system,,No,,
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_TESTSPROCPRIMARY,Tests and procedures in primary health care,,No,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2005,2005,2005,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,0.67262151,0.7 [0.1-2.5],0.071244501,2.4514213
NCD_CHOL_MEANHDL_A,"Mean HDL cholesterol, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hdl-cholesterol-age-standardized-estimate,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,1.2,1.2 [0.9-1.4],0.9,1.4
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28crude-estimate%29-%28-%29,2016,2016,2016,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,1.9013869,1.9 [1.6-2.3],1.5849749,2.2599638
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,4.8398267,4.8 [3.3-6.8],3.2992605,6.8090186
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,1.4680636,1.5 [0.4-3.6],0.38617929,3.6474302
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28crude-estimate%29-%28-%29,2003,2003,2003,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,37.370273,37.4 [35.2-39.5],35.17268,39.548093
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2007,2007,2007,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,3.3855338,3.4 [1.4-6.6],1.359565,6.613034
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1961,1961,1961,SEAR,South-East Asia,BGD,Bangladesh,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,0.0,0,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1995,1995,1995,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,0.36305422,0.4 [0.0-1.3],0.036301601,1.3119386
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2023,2023,2023,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_POLSTRATPLAN,"Policies, strategies and plans",,Yes,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1986,1986,1986,SEAR,South-East Asia,BGD,Bangladesh,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,0.0,0,,
NCD_CHOL_MEANNONHDL_C,"Mean Non-HDL cholesterol, crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/chol_06,1985,1985,1985,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,2.9,2.9 [2.5-3.3],2.5,3.3
NCD_CHOL_MEANNONHDL_A,"Mean Non-HDL cholesterol, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/chol_05,1982,1982,1982,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,2.9,2.9 [2.5-3.3],2.5,3.3
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2020,2020,2020,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,1.7230267,1.7 [1.0-2.7],1.0154964,2.6902767
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,2005,2005,2005,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,8.1250519,8.1 [6.9-9.4],6.9123365,9.4389655
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28crude-estimate%29-%28-%29,1998,1998,1998,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,0.85722348,0.9 [0.7-1.1],0.68064439,1.071639
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-age-standardized,1992,1992,1992,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,13.028464,13.0 [8.7-18.3],8.7024719,18.272129
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-total-cholesterol-%28crude-estimate%29,1988,1988,1988,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,4.1,4.1 [3.6-4.6],3.6,4.6
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,1.1035227,1.1 [0.3-2.7],0.30257644,2.6552476
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2010,2010,2010,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,17.400809,17.4 [9.9-26.4],9.9170521,26.427674
NCD_PAC,Prevalence of insufficient physical activity among adults aged 18+ years (crude estimate) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-insufficient-physical-activity-among-adults-aged-18-years-%28crude-estimate%29-%28-%29,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,15.293394,15.3 [10.6-20.6],10.631526,20.556025
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,2003,2003,2003,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,7.8456357,7.8 [7.1-8.7],7.1042247,8.6812831
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-total-cholesterol-%28crude-estimate%29,1989,1989,1989,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,4.2,4.2 [3.6-4.7],3.6,4.7
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/crude-suicide-rates-%28per-100-000-population%29,2008,2008,2008,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,2.790143034,2.8 [1.8-4.3],1.837934531,4.29961299
NCD_DIABETES_TREATMENT_AGESTD,"Diabetes treatment coverage, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-treatment-age-standardized,2016,2016,2016,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,16.963187,17.0 [10.3-25.2],10.340628,25.226587
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1962,1962,1962,SEAR,South-East Asia,BGD,Bangladesh,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,0.0,0,,
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-insufficient-physical-activity-among-adults-aged-18-years-%28age-standardized-estimate%29-%28-%29,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,32.805443,32.8 [19.2-48.9],19.167528,48.892189
NCD_DIABETES_TREATMENT_AGESTD,"Diabetes treatment coverage, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-treatment-age-standardized,2008,2008,2008,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,20.65936,20.7 [13.7-29.1],13.706899,29.117265
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_INFRASTRUCTURE,Infrastructure,,Yes,,
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28crude-estimate%29-%28-%29,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,3.1615008,3.2 [2.8-3.5],2.8238207,3.5328981
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_SURVEILLANCE,Surveillance,,Yes,,
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/crude-suicide-rates-%28per-100-000-population%29,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,1.673485637,1.7,,
SA_0000001821,"Alcohol, unrecorded per capita (15+) consumption (in litres of pure alcohol), three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-unrecorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29-with-95-ci,2020,2020,2020,SEAR,South-East Asia,BGD,Bangladesh,,,,0.000763584,0.0 [0.0 - 0.0],0.0,0.024096274
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,14.590801,14.6 [10.7-18.9],10.659318,18.905684
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi--25-%28age-standardized-estimate%29-%28-%29,1994,1994,1994,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,4.9288955,4.9 [3.5-6.7],3.4778226,6.7068927
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2009,2009,2009,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,0.90128612,0.9 [0.2-2.2],0.23730653,2.2277366
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,1.0606445,1.1 [0.7-1.6],0.67654387,1.5722472
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_POLSTRATPLAN,"Policies, strategies and plans",,Yes,,
